sn,tc_loop,step_num,defect_reason,pe_cycle,pon_day,plane,mp_block,die,channel,cap,firmware
092413E0004210,0,15,PSF,49,2,2,273,4,0,7153,RG109W04
092413E0004210,0,15,PSF,49,2,2,283,4,0,7153,RG109W04
092413E0004210,0,15,PSF,47,2,2,284,4,0,7153,RG109W04
092413E0004210,0,15,PSF,43,2,2,285,4,0,7153,RG109W04
092413E0004210,0,15,PSF,53,2,2,286,4,0,7153,RG109W04
092413E0004210,0,15,PSF,46,2,2,287,4,0,7153,RG109W04
092413E0004210,0,15,PSF,67,2,2,291,4,0,7153,RG109W04
092413E0004210,0,15,PSF,50,2,2,292,4,0,7153,RG109W04
092413E0004210,0,15,PSF,47,2,2,295,4,0,7153,RG109W04
092413E0004210,0,15,PSF,50,2,2,296,4,0,7153,RG109W04
092413E0004210,0,15,PSF,56,2,2,297,4,0,7153,RG109W04
092413E0004210,0,15,PSF,49,2,2,298,4,0,7153,RG109W04
092413E0004210,0,15,PSF,41,2,2,299,4,0,7153,RG109W04
092413E0004210,0,15,PSF,48,2,2,301,4,0,7153,RG109W04
092413E0004210,0,15,PSF,50,2,2,302,4,0,7153,RG109W04
092413E0004210,0,15,PSF,45,2,2,304,4,0,7153,RG109W04
092413E0004210,0,15,PSF,50,2,2,306,4,0,7153,RG109W04
092413E0004210,0,15,PSF,55,2,2,307,4,0,7153,RG109W04
092413E0004210,0,15,PSF,52,2,2,308,4,0,7153,RG109W04
092413E0004210,0,15,RAID,47,2,2,317,4,0,7153,RG109W04
092413E0004210,0,15,PSF,52,2,2,319,4,0,7153,RG109W04
092413E0004210,0,15,RAID,52,2,2,324,4,0,7153,RG109W04
092413E0004210,0,15,PSF,50,2,2,325,4,0,7153,RG109W04
092413E0004210,0,15,PSF,52,2,2,328,4,0,7153,RG109W04
092413E0004210,0,15,PSF,46,2,2,329,4,0,7153,RG109W04
092413E0004210,0,15,PSF,40,2,2,330,4,0,7153,RG109W04
092413E0004210,0,15,PSF,50,2,2,332,4,0,7153,RG109W04
092413E0004210,0,15,PSF,49,2,2,335,4,0,7153,RG109W04
092413E0004210,0,15,PSF,46,2,2,337,4,0,7153,RG109W04
092413E0004210,0,15,RAID,50,2,2,344,4,0,7153,RG109W04
092413E0004210,0,15,PSF,44,2,2,345,4,0,7153,RG109W04
092413E0004210,0,15,PSF,50,2,2,349,4,0,7153,RG109W04
092413E0004210,0,15,PSF,55,2,2,351,4,0,7153,RG109W04
092413E0004210,0,15,PSF,42,2,2,354,4,0,7153,RG109W04
092413E0004210,0,15,PSF,69,2,2,355,4,0,7153,RG109W04
092413E0004210,0,15,PSF,48,2,2,356,4,0,7153,RG109W04
092413E0004210,0,15,PSF,68,2,2,357,4,0,7153,RG109W04
092413E0004210,0,15,PSF,52,2,2,358,4,0,7153,RG109W04
092413E0004210,0,15,PSF,48,2,2,368,4,0,7153,RG109W04
092413E0004210,0,15,PSF,52,2,2,369,4,0,7153,RG109W04
092413E0004210,0,15,PSF,49,2,2,376,4,0,7153,RG109W04
092413E0004210,0,15,PSF,50,2,2,377,4,0,7153,RG109W04
092413E0004210,0,15,PSF,52,2,2,381,4,0,7153,RG109W04
092413E0004210,0,15,PSF,43,2,2,382,4,0,7153,RG109W04
092413E0004210,0,15,PSF,49,2,2,383,4,0,7153,RG109W04
092413E0004210,0,15,PSF,59,2,2,389,4,0,7153,RG109W04
092413E0004210,0,15,PSF,46,2,2,390,4,0,7153,RG109W04
092413E0004210,0,15,PSF,51,2,2,394,4,0,7153,RG109W04
092413E0004210,0,15,RAID,50,2,2,395,4,0,7153,RG109W04
092413E0004210,0,15,PSF,53,2,2,396,4,0,7153,RG109W04
092413E0004210,0,15,PSF,70,2,2,398,4,0,7153,RG109W04
092413E0004210,0,15,PSF,52,2,2,401,4,0,7153,RG109W04
092413E0004210,0,15,PSF,47,2,2,405,4,0,7153,RG109W04
092413E0004210,0,15,PSF,61,2,2,406,4,0,7153,RG109W04
092413E0004210,0,15,RAID,70,2,2,407,4,0,7153,RG109W04
092413E0004210,0,15,PSF,52,2,2,408,4,0,7153,RG109W04
092413E0004210,0,15,RAID,54,2,2,411,4,0,7153,RG109W04
092413E0004210,0,15,PSF,52,2,2,413,4,0,7153,RG109W04
092413E0004210,0,15,PSF,52,2,2,415,4,0,7153,RG109W04
092413E0004210,0,15,PSF,68,2,2,417,4,0,7153,RG109W04
092413E0004210,0,15,PSF,49,2,2,422,4,0,7153,RG109W04
092413E0004210,0,15,PSF,53,2,2,427,4,0,7153,RG109W04
092413E0004210,0,15,PSF,52,2,2,432,4,0,7153,RG109W04
092413E0004210,0,15,PSF,70,2,2,433,4,0,7153,RG109W04
092413E0004210,0,15,PSF,57,2,2,435,4,0,7153,RG109W04
092413E0004210,0,15,PSF,51,2,2,436,4,0,7153,RG109W04
092413E0004210,0,15,PSF,61,2,2,437,4,0,7153,RG109W04
092413E0004210,0,15,PSF,55,2,2,440,4,0,7153,RG109W04
092413E0004210,0,15,PSF,58,2,2,446,4,0,7153,RG109W04
092413E0004210,0,15,PSF,49,2,2,449,4,0,7153,RG109W04
092413E0004210,0,15,PSF,60,2,2,453,4,0,7153,RG109W04
092413E0004210,0,15,PSF,56,2,2,455,4,0,7153,RG109W04
092413E0004210,0,15,RAID,52,2,2,456,4,0,7153,RG109W04
092413E0004210,0,15,PSF,51,2,2,458,4,0,7153,RG109W04
092413E0004210,0,15,PSF,48,2,2,462,4,0,7153,RG109W04
092413E0004210,0,15,PSF,70,2,2,465,4,0,7153,RG109W04
092413E0004210,0,15,PSF,49,2,2,466,4,0,7153,RG109W04
092413E0005110,1,8,PSF,328,11,3,115,1,0,7153,RG109W04
092413E0005110,13,16,PSF,599,21,2,263,0,0,7153,RG109W04
092413E0005210,13,16,PSF,173,8,2,333,4,2,7153,RG109W04
092413E0005210,1,14,PSF,138,6,2,293,0,2,7153,RG109W04
092413E0005410,1,28,PSF,54,1,2,346,4,2,7153,RG109W04
092413E0005710,7,8,RAID,122,4,3,377,2,7,7153,RG109W04
092413E0005710,1,14,PSF,109,4,3,378,2,7,7153,RG109W04
092413E0005910,9,10,PSF,513,18,0,140,0,0,7153,RG109W04
092413E0006010,17,15,RAID,665,23,2,38,6,1,7153,RG109W04
092413E0006310,6,8,PSF,477,17,2,31,5,12,7153,RG109W04
092413E0007110,5,13,RAID,103,3,3,288,6,14,7153,RG109W04
092413E0007810,2,32,RAID,327,12,0,24,6,12,7153,RG109W04
092413E0007810,2,32,RAID,345,12,0,29,6,12,7153,RG109W04
092413E0007810,2,32,RAID,352,12,0,33,6,12,7153,RG109W04
092413E0007810,2,32,RAID,324,12,0,36,6,12,7153,RG109W04
092413E0007810,2,32,RAID,365,12,0,44,6,12,7153,RG109W04
092413E0007810,2,32,RAID,342,12,0,47,6,12,7153,RG109W04
092413E0007810,2,32,RAID,333,12,0,60,6,12,7153,RG109W04
092413E0007810,2,32,RAID,347,12,0,66,6,12,7153,RG109W04
092413E0007810,2,32,RAID,355,12,0,70,6,12,7153,RG109W04
092413E0007810,2,32,RAID,320,12,0,72,6,12,7153,RG109W04
092413E0007810,2,32,RAID,341,12,0,76,6,12,7153,RG109W04
092413E0007810,2,32,RAID,336,12,0,77,6,12,7153,RG109W04
092413E0007810,2,32,RAID,346,12,0,79,6,12,7153,RG109W04
092413E0007810,2,32,RAID,338,12,0,83,6,12,7153,RG109W04
092413E0007810,2,32,RAID,350,12,0,85,6,12,7153,RG109W04
092413E0007810,2,32,RAID,354,12,0,91,6,12,7153,RG109W04
092413E0007810,2,32,RAID,340,12,0,101,6,12,7153,RG109W04
092413E0007810,2,32,RAID,337,12,0,106,6,12,7153,RG109W04
092413E0007810,2,32,RAID,355,12,0,107,6,12,7153,RG109W04
092413E0007810,2,32,RAID,344,12,0,118,6,12,7153,RG109W04
092413E0007810,2,32,RAID,384,12,0,120,6,12,7153,RG109W04
092413E0007810,2,32,RAID,333,12,0,125,6,12,7153,RG109W04
092413E0007810,2,32,RAID,344,12,0,136,6,12,7153,RG109W04
092413E0007810,2,32,RAID,320,12,0,141,6,12,7153,RG109W04
092413E0007810,2,32,RAID,345,12,0,145,6,12,7153,RG109W04
092413E0007810,2,32,RAID,344,12,0,148,6,12,7153,RG109W04
092413E0007810,2,32,RAID,318,12,0,149,6,12,7153,RG109W04
092413E0007810,2,32,RAID,323,12,0,153,6,12,7153,RG109W04
092413E0007810,2,32,RAID,335,12,0,154,6,12,7153,RG109W04
092413E0007810,2,32,RAID,348,12,0,158,6,12,7153,RG109W04
092413E0007810,2,32,RAID,373,12,0,164,6,12,7153,RG109W04
092413E0007810,2,32,RAID,326,12,0,167,6,12,7153,RG109W04
092413E0007810,2,32,RAID,332,12,0,168,6,12,7153,RG109W04
092413E0007810,2,32,RAID,357,12,0,176,6,12,7153,RG109W04
092413E0007810,2,32,RAID,341,12,0,178,6,12,7153,RG109W04
092413E0007810,2,32,RAID,347,12,0,179,6,12,7153,RG109W04
092413E0007810,2,32,RAID,345,12,0,181,6,12,7153,RG109W04
092413E0007810,2,32,RAID,343,12,0,182,6,12,7153,RG109W04
092413E0007810,2,32,RAID,340,12,0,184,6,12,7153,RG109W04
092413E0007810,2,32,RAID,332,12,0,188,6,12,7153,RG109W04
092413E0007810,2,32,RAID,368,12,0,196,6,12,7153,RG109W04
092413E0007810,2,32,RAID,349,12,0,200,6,12,7153,RG109W04
092413E0007810,2,32,RAID,348,12,0,212,6,12,7153,RG109W04
092413E0007810,2,32,RAID,331,12,0,220,6,12,7153,RG109W04
092413E0007810,2,32,RAID,328,12,0,221,6,12,7153,RG109W04
092413E0007810,2,32,RAID,331,12,0,223,6,12,7153,RG109W04
092413E0007810,2,32,RAID,346,12,0,225,6,12,7153,RG109W04
092413E0007810,2,32,RAID,351,12,0,236,6,12,7153,RG109W04
092413E0007810,2,32,RAID,344,12,0,238,6,12,7153,RG109W04
092413E0007810,2,32,RAID,327,12,0,239,6,12,7153,RG109W04
092413E0007810,2,32,RAID,351,12,0,242,6,12,7153,RG109W04
092413E0007810,2,32,RAID,344,12,0,246,6,12,7153,RG109W04
092413E0007810,2,32,RAID,323,12,0,247,6,12,7153,RG109W04
092413E0007810,2,32,RAID,363,12,0,254,6,12,7153,RG109W04
092413E0007810,2,32,RAID,343,12,0,256,6,12,7153,RG109W04
092413E0007810,2,32,RAID,360,12,0,259,6,12,7153,RG109W04
092413E0007810,2,32,RAID,337,12,0,260,6,12,7153,RG109W04
092413E0007810,2,32,RAID,343,12,0,263,6,12,7153,RG109W04
092413E0007810,2,32,RAID,324,12,0,270,6,12,7153,RG109W04
092413E0007810,2,32,RAID,342,12,0,277,6,12,7153,RG109W04
092413E0007810,2,32,RAID,346,12,0,280,6,12,7153,RG109W04
092413E0007810,2,32,RAID,318,12,0,286,6,12,7153,RG109W04
092413E0007810,2,32,RAID,320,12,0,289,6,12,7153,RG109W04
092413E0007810,2,32,RAID,353,12,0,294,6,12,7153,RG109W04
092413E0007810,2,32,RAID,342,12,0,313,6,12,7153,RG109W04
092413E0007810,2,32,RAID,353,12,0,315,6,12,7153,RG109W04
092413E0007810,2,32,RAID,330,12,0,317,6,12,7153,RG109W04
092413E0007810,2,32,RAID,338,12,0,318,6,12,7153,RG109W04
092413E0007810,2,32,RAID,324,12,0,320,6,12,7153,RG109W04
092413E0007810,2,32,RAID,333,12,0,328,6,12,7153,RG109W04
092413E0007810,2,32,RAID,340,12,0,337,6,12,7153,RG109W04
092413E0007810,2,32,RAID,327,12,0,340,6,12,7153,RG109W04
092413E0007810,2,32,RAID,357,12,0,341,6,12,7153,RG109W04
092413E0007810,2,32,RAID,347,12,0,347,6,12,7153,RG109W04
092413E0007810,2,32,RAID,331,12,0,372,6,12,7153,RG109W04
092413E0007810,2,32,RAID,366,12,0,374,6,12,7153,RG109W04
092413E0007810,2,32,RAID,355,12,0,376,6,12,7153,RG109W04
092413E0007810,2,32,RAID,349,12,0,381,6,12,7153,RG109W04
092413E0007810,2,32,RAID,357,12,0,386,6,12,7153,RG109W04
092413E0007810,2,32,RAID,336,12,0,389,6,12,7153,RG109W04
092413E0007810,2,32,RAID,349,12,0,391,6,12,7153,RG109W04
092413E0007810,2,32,RAID,349,12,0,392,6,12,7153,RG109W04
092413E0007810,2,32,RAID,353,12,0,398,6,12,7153,RG109W04
092413E0007810,2,32,RAID,348,12,0,400,6,12,7153,RG109W04
092413E0007810,2,32,RAID,319,12,0,403,6,12,7153,RG109W04
092413E0007810,2,32,RAID,355,12,0,406,6,12,7153,RG109W04
092413E0007810,2,32,RAID,356,12,0,407,6,12,7153,RG109W04
092413E0007810,2,32,RAID,325,12,0,415,6,12,7153,RG109W04
092413E0007810,2,32,RAID,355,12,0,418,6,12,7153,RG109W04
092413E0007810,2,32,RAID,325,12,0,419,6,12,7153,RG109W04
092413E0007810,2,32,RAID,363,12,0,420,6,12,7153,RG109W04
092413E0007810,2,32,RAID,339,12,0,423,6,12,7153,RG109W04
092413E0007810,2,32,RAID,354,12,0,425,6,12,7153,RG109W04
092413E0007810,2,32,RAID,323,12,0,436,6,12,7153,RG109W04
092413E0007810,2,32,RAID,337,12,0,438,6,12,7153,RG109W04
092413E0007810,2,32,RAID,352,12,0,441,6,12,7153,RG109W04
092413E0007810,2,32,RAID,341,12,0,444,6,12,7153,RG109W04
092413E0007810,2,32,RAID,364,12,0,449,6,12,7153,RG109W04
092413E0007810,2,32,RAID,331,12,0,456,6,12,7153,RG109W04
092413E0007810,2,32,RAID,330,12,0,457,6,12,7153,RG109W04
092413E0007810,2,32,RAID,347,12,0,463,6,12,7153,RG109W04
092413E0007810,2,32,RAID,344,12,0,464,6,12,7153,RG109W04
092413E0007810,0,0,RAID,381,12,0,10,6,12,7153,RG109W04
092413E0007810,0,0,RAID,397,12,0,11,6,12,7153,RG109W04
092413E0007810,0,0,RAID,363,12,0,12,6,12,7153,RG109W04
092413E0007810,0,0,RAID,314,12,0,13,6,12,7153,RG109W04
092413E0007810,0,0,RAID,342,12,0,14,6,12,7153,RG109W04
092413E0007810,0,0,RAID,359,12,0,15,6,12,7153,RG109W04
092413E0007810,0,0,RAID,342,12,0,16,6,12,7153,RG109W04
092413E0007810,0,0,RAID,344,12,0,17,6,12,7153,RG109W04
092413E0007810,0,0,RAID,325,12,0,18,6,12,7153,RG109W04
092413E0007810,0,0,RAID,327,12,0,19,6,12,7153,RG109W04
092413E0007810,0,0,RAID,338,12,0,21,6,12,7153,RG109W04
092413E0007810,0,0,RAID,340,12,0,22,6,12,7153,RG109W04
092413E0007810,0,0,RAID,339,12,0,23,6,12,7153,RG109W04
092413E0007810,0,0,RAID,346,12,0,25,6,12,7153,RG109W04
092413E0007810,0,0,RAID,307,12,0,28,6,12,7153,RG109W04
092413E0007810,0,0,RAID,331,12,0,30,6,12,7153,RG109W04
092413E0007810,0,0,RAID,352,12,0,31,6,12,7153,RG109W04
092413E0007810,0,0,RAID,345,12,0,32,6,12,7153,RG109W04
092413E0007810,0,0,RAID,338,12,0,35,6,12,7153,RG109W04
092413E0007810,0,0,RAID,381,12,0,38,6,12,7153,RG109W04
092413E0007810,0,0,RAID,342,12,0,39,6,12,7153,RG109W04
092413E0007810,0,0,RAID,322,12,0,40,6,12,7153,RG109W04
092413E0007810,0,0,RAID,346,12,0,41,6,12,7153,RG109W04
092413E0007810,0,0,RAID,339,12,0,42,6,12,7153,RG109W04
092413E0007810,0,0,RAID,357,12,0,43,6,12,7153,RG109W04
092413E0007810,0,0,RAID,339,12,0,45,6,12,7153,RG109W04
092413E0007810,0,0,RAID,327,12,0,48,6,12,7153,RG109W04
092413E0007810,0,0,RAID,319,12,0,50,6,12,7153,RG109W04
092413E0007810,0,0,RAID,347,12,0,51,6,12,7153,RG109W04
092413E0007810,0,0,RAID,366,12,0,52,6,12,7153,RG109W04
092413E0007810,0,0,RAID,339,12,0,53,6,12,7153,RG109W04
092413E0007810,0,0,RAID,355,12,0,54,6,12,7153,RG109W04
092413E0007810,0,0,RAID,350,12,0,55,6,12,7153,RG109W04
092413E0007810,0,0,RAID,356,12,0,56,6,12,7153,RG109W04
092413E0007810,0,0,RAID,344,12,0,57,6,12,7153,RG109W04
092413E0007810,0,0,RAID,344,12,0,58,6,12,7153,RG109W04
092413E0007810,0,0,RAID,350,12,0,59,6,12,7153,RG109W04
092413E0007810,0,0,RAID,339,12,0,61,6,12,7153,RG109W04
092413E0007810,0,0,RAID,381,12,0,62,6,12,7153,RG109W04
092413E0007810,0,0,RAID,393,12,0,63,6,12,7153,RG109W04
092413E0007810,0,0,RAID,361,12,0,64,6,12,7153,RG109W04
092413E0007810,0,0,RAID,358,12,0,65,6,12,7153,RG109W04
092413E0007810,0,0,RAID,346,12,0,67,6,12,7153,RG109W04
092413E0007810,0,0,RAID,383,12,0,68,6,12,7153,RG109W04
092413E0007810,0,0,RAID,361,12,0,69,6,12,7153,RG109W04
092413E0007810,0,0,RAID,359,12,0,71,6,12,7153,RG109W04
092413E0007810,0,0,RAID,319,12,0,73,6,12,7153,RG109W04
092413E0007810,0,0,RAID,356,12,0,74,6,12,7153,RG109W04
092413E0007810,0,0,RAID,335,12,0,75,6,12,7153,RG109W04
092413E0007810,0,0,RAID,354,12,0,78,6,12,7153,RG109W04
092413E0007810,0,0,RAID,355,12,0,80,6,12,7153,RG109W04
092413E0007810,0,0,RAID,320,12,0,81,6,12,7153,RG109W04
092413E0007810,0,0,RAID,344,12,0,82,6,12,7153,RG109W04
092413E0007810,0,0,RAID,342,12,0,84,6,12,7153,RG109W04
092413E0007810,0,0,RAID,340,12,0,86,6,12,7153,RG109W04
092413E0007810,0,0,RAID,331,12,0,87,6,12,7153,RG109W04
092413E0007810,0,0,RAID,328,12,0,88,6,12,7153,RG109W04
092413E0007810,0,0,RAID,330,12,0,89,6,12,7153,RG109W04
092413E0007810,0,0,RAID,356,12,0,90,6,12,7153,RG109W04
092413E0007810,0,0,RAID,350,12,0,92,6,12,7153,RG109W04
092413E0007810,0,0,RAID,345,12,0,93,6,12,7153,RG109W04
092413E0007810,0,0,RAID,358,12,0,94,6,12,7153,RG109W04
092413E0007810,0,0,RAID,314,12,0,95,6,12,7153,RG109W04
092413E0007810,0,0,RAID,339,12,0,96,6,12,7153,RG109W04
092413E0007810,0,0,RAID,352,12,0,97,6,12,7153,RG109W04
092413E0007810,0,0,RAID,338,12,0,98,6,12,7153,RG109W04
092413E0007810,0,0,RAID,353,12,0,99,6,12,7153,RG109W04
092413E0007810,0,0,RAID,326,12,0,102,6,12,7153,RG109W04
092413E0007810,0,0,RAID,337,12,0,103,6,12,7153,RG109W04
092413E0007810,0,0,RAID,352,12,0,104,6,12,7153,RG109W04
092413E0007810,0,0,RAID,327,12,0,105,6,12,7153,RG109W04
092413E0007810,0,0,RAID,327,12,0,108,6,12,7153,RG109W04
092413E0007810,0,0,RAID,330,12,0,109,6,12,7153,RG109W04
092413E0007810,0,0,RAID,339,12,0,110,6,12,7153,RG109W04
092413E0007810,0,0,RAID,397,12,0,112,6,12,7153,RG109W04
092413E0007810,0,0,RAID,336,12,0,113,6,12,7153,RG109W04
092413E0007810,0,0,RAID,346,12,0,115,6,12,7153,RG109W04
092413E0007810,0,0,RAID,349,12,0,116,6,12,7153,RG109W04
092413E0007810,0,0,RAID,342,12,0,119,6,12,7153,RG109W04
092413E0007810,0,0,RAID,340,12,0,121,6,12,7153,RG109W04
092413E0007810,0,0,RAID,341,12,0,122,6,12,7153,RG109W04
092413E0007810,0,0,RAID,384,12,0,123,6,12,7153,RG109W04
092413E0007810,0,0,RAID,335,12,0,124,6,12,7153,RG109W04
092413E0007810,0,0,RAID,336,12,0,126,6,12,7153,RG109W04
092413E0007810,0,0,RAID,391,12,0,127,6,12,7153,RG109W04
092413E0007810,0,0,RAID,335,12,0,128,6,12,7153,RG109W04
092413E0007810,0,0,RAID,327,12,0,129,6,12,7153,RG109W04
092413E0007810,0,0,RAID,347,12,0,130,6,12,7153,RG109W04
092413E0007810,0,0,RAID,336,12,0,131,6,12,7153,RG109W04
092413E0007810,0,0,RAID,346,12,0,132,6,12,7153,RG109W04
092413E0007810,0,0,RAID,357,12,0,133,6,12,7153,RG109W04
092413E0007810,0,0,RAID,332,12,0,134,6,12,7153,RG109W04
092413E0007810,0,0,RAID,332,12,0,135,6,12,7153,RG109W04
092413E0007810,0,0,RAID,343,12,0,137,6,12,7153,RG109W04
092413E0007810,0,0,RAID,349,12,0,138,6,12,7153,RG109W04
092413E0007810,0,0,RAID,334,12,0,140,6,12,7153,RG109W04
092413E0007810,0,0,RAID,337,12,0,142,6,12,7153,RG109W04
092413E0007810,0,0,RAID,351,12,0,143,6,12,7153,RG109W04
092413E0007810,0,0,RAID,361,12,0,144,6,12,7153,RG109W04
092413E0007810,0,0,RAID,346,12,0,146,6,12,7153,RG109W04
092413E0007810,0,0,RAID,395,12,0,147,6,12,7153,RG109W04
092413E0007810,0,0,RAID,321,12,0,150,6,12,7153,RG109W04
092413E0007810,0,0,RAID,335,12,0,151,6,12,7153,RG109W04
092413E0007810,0,0,RAID,324,12,0,152,6,12,7153,RG109W04
092413E0007810,0,0,RAID,356,12,0,155,6,12,7153,RG109W04
092413E0007810,0,0,RAID,323,12,0,156,6,12,7153,RG109W04
092413E0007810,0,0,RAID,351,12,0,157,6,12,7153,RG109W04
092413E0007810,0,0,RAID,328,12,0,160,6,12,7153,RG109W04
092413E0007810,0,0,RAID,344,12,0,161,6,12,7153,RG109W04
092413E0007810,0,0,RAID,325,12,0,162,6,12,7153,RG109W04
092413E0007810,0,0,RAID,358,12,0,163,6,12,7153,RG109W04
092413E0007810,0,0,RAID,339,12,0,165,6,12,7153,RG109W04
092413E0007810,0,0,RAID,400,12,0,166,6,12,7153,RG109W04
092413E0007810,0,0,RAID,356,12,0,169,6,12,7153,RG109W04
092413E0007810,0,0,RAID,321,12,0,170,6,12,7153,RG109W04
092413E0007810,0,0,RAID,360,12,0,171,6,12,7153,RG109W04
092413E0007810,0,0,RAID,343,12,0,172,6,12,7153,RG109W04
092413E0007810,0,0,RAID,335,12,0,173,6,12,7153,RG109W04
092413E0007810,0,0,RAID,352,12,0,174,6,12,7153,RG109W04
092413E0007810,0,0,RAID,356,12,0,175,6,12,7153,RG109W04
092413E0007810,0,0,RAID,325,12,0,177,6,12,7153,RG109W04
092413E0007810,0,0,RAID,343,12,0,180,6,12,7153,RG109W04
092413E0007810,0,0,RAID,331,12,0,183,6,12,7153,RG109W04
092413E0007810,0,0,RAID,351,12,0,185,6,12,7153,RG109W04
092413E0007810,0,0,RAID,342,12,0,186,6,12,7153,RG109W04
092413E0007810,0,0,RAID,346,12,0,187,6,12,7153,RG109W04
092413E0007810,0,0,RAID,319,12,0,190,6,12,7153,RG109W04
092413E0007810,0,0,RAID,332,12,0,191,6,12,7153,RG109W04
092413E0007810,0,0,RAID,355,12,0,192,6,12,7153,RG109W04
092413E0007810,0,0,RAID,315,12,0,193,6,12,7153,RG109W04
092413E0007810,0,0,RAID,347,12,0,194,6,12,7153,RG109W04
092413E0007810,0,0,RAID,332,12,0,195,6,12,7153,RG109W04
092413E0007810,0,0,RAID,340,12,0,197,6,12,7153,RG109W04
092413E0007810,0,0,RAID,363,12,0,198,6,12,7153,RG109W04
092413E0007810,0,0,RAID,345,12,0,201,6,12,7153,RG109W04
092413E0007810,0,0,RAID,343,12,0,202,6,12,7153,RG109W04
092413E0007810,0,0,RAID,356,12,0,203,6,12,7153,RG109W04
092413E0007810,0,0,RAID,327,12,0,204,6,12,7153,RG109W04
092413E0007810,0,0,RAID,350,12,0,205,6,12,7153,RG109W04
092413E0007810,0,0,RAID,351,12,0,206,6,12,7153,RG109W04
092413E0007810,0,0,RAID,348,12,0,207,6,12,7153,RG109W04
092413E0007810,0,0,RAID,340,12,0,208,6,12,7153,RG109W04
092413E0007810,0,0,RAID,357,12,0,209,6,12,7153,RG109W04
092413E0007810,0,0,RAID,369,12,0,210,6,12,7153,RG109W04
092413E0007810,0,0,RAID,338,12,0,211,6,12,7153,RG109W04
092413E0007810,0,0,RAID,327,12,0,213,6,12,7153,RG109W04
092413E0007810,0,0,RAID,335,12,0,214,6,12,7153,RG109W04
092413E0007810,0,0,RAID,319,12,0,215,6,12,7153,RG109W04
092413E0007810,0,0,RAID,330,12,0,216,6,12,7153,RG109W04
092413E0007810,0,0,RAID,333,12,0,217,6,12,7153,RG109W04
092413E0007810,0,0,RAID,348,12,0,218,6,12,7153,RG109W04
092413E0007810,0,0,RAID,321,12,0,219,6,12,7153,RG109W04
092413E0007810,0,0,RAID,341,12,0,222,6,12,7153,RG109W04
092413E0007810,0,0,RAID,358,12,0,224,6,12,7153,RG109W04
092413E0007810,0,0,RAID,335,12,0,226,6,12,7153,RG109W04
092413E0007810,0,0,RAID,355,12,0,227,6,12,7153,RG109W04
092413E0007810,0,0,RAID,344,12,0,228,6,12,7153,RG109W04
092413E0007810,0,0,RAID,330,12,0,229,6,12,7153,RG109W04
092413E0007810,0,0,RAID,356,12,0,230,6,12,7153,RG109W04
092413E0007810,0,0,RAID,330,12,0,231,6,12,7153,RG109W04
092413E0007810,0,0,RAID,335,12,0,232,6,12,7153,RG109W04
092413E0007810,0,0,RAID,316,12,0,233,6,12,7153,RG109W04
092413E0007810,0,0,RAID,347,12,0,234,6,12,7153,RG109W04
092413E0007810,0,0,RAID,350,12,0,235,6,12,7153,RG109W04
092413E0007810,0,0,RAID,342,12,0,237,6,12,7153,RG109W04
092413E0007810,0,0,RAID,344,12,0,240,6,12,7153,RG109W04
092413E0007810,0,0,RAID,325,12,0,241,6,12,7153,RG109W04
092413E0007810,0,0,RAID,320,12,0,243,6,12,7153,RG109W04
092413E0007810,0,0,RAID,349,12,0,244,6,12,7153,RG109W04
092413E0007810,0,0,RAID,313,12,0,245,6,12,7153,RG109W04
092413E0007810,0,0,RAID,326,12,0,249,6,12,7153,RG109W04
092413E0007810,0,0,RAID,331,12,0,250,6,12,7153,RG109W04
092413E0007810,0,0,RAID,387,12,0,251,6,12,7153,RG109W04
092413E0007810,0,0,RAID,347,12,0,252,6,12,7153,RG109W04
092413E0007810,0,0,RAID,398,12,0,253,6,12,7153,RG109W04
092413E0007810,0,0,RAID,363,12,0,255,6,12,7153,RG109W04
092413E0007810,0,0,RAID,336,12,0,257,6,12,7153,RG109W04
092413E0007810,0,0,RAID,389,12,0,258,6,12,7153,RG109W04
092413E0007810,0,0,RAID,349,12,0,261,6,12,7153,RG109W04
092413E0007810,0,0,RAID,355,12,0,262,6,12,7153,RG109W04
092413E0007810,0,0,RAID,354,12,0,264,6,12,7153,RG109W04
092413E0007810,0,0,RAID,314,12,0,265,6,12,7153,RG109W04
092413E0007810,0,0,RAID,396,12,0,266,6,12,7153,RG109W04
092413E0007810,0,0,RAID,350,12,0,267,6,12,7153,RG109W04
092413E0007810,0,0,RAID,321,12,0,268,6,12,7153,RG109W04
092413E0007810,0,0,RAID,344,12,0,271,6,12,7153,RG109W04
092413E0007810,0,0,RAID,318,12,0,272,6,12,7153,RG109W04
092413E0007810,0,0,RAID,320,12,0,273,6,12,7153,RG109W04
092413E0007810,0,0,RAID,330,12,0,274,6,12,7153,RG109W04
092413E0007810,0,0,RAID,394,12,0,275,6,12,7153,RG109W04
092413E0007810,0,0,RAID,329,12,0,276,6,12,7153,RG109W04
092413E0007810,0,0,RAID,359,12,0,278,6,12,7153,RG109W04
092413E0007810,0,0,RAID,345,12,0,279,6,12,7153,RG109W04
092413E0007810,0,0,RAID,355,12,0,281,6,12,7153,RG109W04
092413E0007810,0,0,RAID,346,12,0,282,6,12,7153,RG109W04
092413E0007810,0,0,RAID,378,12,0,283,6,12,7153,RG109W04
092413E0007810,0,0,RAID,380,12,0,284,6,12,7153,RG109W04
